congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,sasc
113,Senate,20930,66,0,NM,100,D,0,1,"HEINRICH, Martin",H001046,1971,,-0.334,-0.008,-40.64312,0.92877,550,14,,-0.252,-0.05,0
113,Senate,41303,36,0,ND,100,D,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-60.29511,0.89454,541,14,,-0.191,0.463,0
113,Senate,20730,65,0,NV,200,R,0,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-200.88765,0.68982,541,89,,0.458,-0.607,0
113,Senate,20713,82,0,HI,100,D,0,1,"HIRONO, Mazie",H001042,1947,,-0.515,-0.1,-16.14237,0.97113,551,8,,-0.507,0.056,1
113,Senate,41107,36,0,ND,200,R,0,1,"HOEVEN, John",H001061,1957,,0.399,0.452,-105.86263,0.82491,550,35,,0.367,0.241,0
113,Senate,15424,53,0,OK,200,R,0,1,"INHOFE, James Mountain",I000024,1934,2024,0.552,0.045,-86.08083,0.83737,485,35,,0.594,0.188,1
113,Senate,29909,44,0,GA,200,R,0,1,"ISAKSON, Johnny",I000055,1944,2021,0.402,-0.011,-127.50436,0.78546,528,61,,0.321,0.19,0
113,Senate,40905,35,0,NE,200,R,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293,-96.6795,0.83,520,38,,0.391,0.359,0
113,Senate,41111,25,0,WI,200,R,0,1,"JOHNSON, Ron",J000293,1955,,0.64,-0.138,-91.84149,0.84253,536,34,,0.685,-0.348,0
113,Senate,15425,37,0,SD,100,D,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,2024,-0.25,0.143,-30.95638,0.945,548,10,,-0.348,0.229,0
113,Senate,41305,40,0,VA,100,D,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.242,-0.096,-28.57424,0.94892,545,8,,-0.245,-0.041,1
113,Senate,14920,3,0,MA,100,D,1,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,,,,,,-0.178,-0.582,0
113,Senate,41300,2,0,ME,328,I,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.169,-0.201,-61.98244,0.89324,549,27,,-0.178,-0.375,1
113,Senate,20115,21,0,IL,200,R,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-176.7963,0.705,506,92,,0.345,-0.76,0
113,Senate,40700,33,0,MN,100,D,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.278,-0.337,-24.45361,0.95628,547,10,,-0.269,-0.213,0
113,Senate,49702,45,0,LA,100,D,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-55.47109,0.893,492,22,,-0.196,0.434,0
113,Senate,14914,12,0,NJ,100,D,1,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-0.35377,0.989,31,0,,-0.562,-0.605,0
113,Senate,14307,6,0,VT,100,D,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-28.52851,0.949,545,10,,-0.555,0.331,0
113,Senate,41110,67,0,UT,200,R,0,1,"LEE, Mike",L000577,1971,,0.891,-0.454,-72.86134,0.87223,533,25,,0.949,-0.316,1
113,Senate,14709,23,0,MI,100,D,0,1,"LEVIN, Carl",L000261,1934,2021,-0.395,-0.116,-36.77581,0.934,540,12,,-0.317,-0.044,1
113,Senate,40915,56,0,WV,100,D,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.4,-127.07695,0.79031,540,56,,-0.041,0.322,1
113,Senate,14435,3,0,MA,100,D,3,2,"MARKEY, Edward John",M000133,1946,,-0.516,-0.469,-10.66691,0.97316,392,5,,-0.536,-0.716,0
113,Senate,15039,61,0,AZ,200,R,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-132.74405,0.77659,525,67,,0.412,-0.579,1
113,Senate,40701,34,0,MO,100,D,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-57.81079,0.89497,521,24,,-0.159,-0.055,1
113,Senate,14921,51,0,KY,200,R,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-115.61852,0.81041,550,55,,0.488,0.206,0
113,Senate,29373,12,0,NJ,100,D,0,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-16.90333,0.96946,545,9,,-0.525,-0.299,0
113,Senate,40908,72,0,OR,100,D,0,1,"MERKLEY, Jeff",M001176,1956,,-0.453,-0.736,-37.49532,0.9334,544,17,,-0.407,-0.913,0
113,Senate,14440,52,0,MD,100,D,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-16.25351,0.97,527,5,,-0.413,-0.149,0
113,Senate,29722,32,0,KS,200,R,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.219,-108.88948,0.80325,497,47,,0.484,0.458,0
113,Senate,40300,81,0,AK,200,R,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.206,-0.304,-153.04788,0.74334,516,79,,0.124,-0.411,0
113,Senate,20707,1,0,CT,100,D,0,1,"MURPHY, Christopher",M001169,1973,,-0.282,-0.238,-30.15097,0.94647,548,13,,-0.499,-0.248,0
113,Senate,49308,73,0,WA,100,D,0,1,"MURRAY, Patty",M001111,1950,,-0.354,-0.315,-13.71636,0.97473,536,3,,-0.375,-0.179,0
113,Senate,14651,43,0,FL,100,D,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-47.90329,0.91451,536,19,,-0.276,-0.079,1
113,Senate,41104,51,0,KY,200,R,0,1,"PAUL, Rand",P000603,1963,,0.891,-0.454,-111.19656,0.81296,537,44,,0.914,-0.407,0
113,Senate,29386,24,0,OH,200,R,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-135.50626,0.77698,537,61,,0.369,-0.105,0
113,Senate,40301,42,0,AR,100,D,0,1,"PRYOR, Mark",P000590,1963,,-0.199,0.463,-64.2729,0.885,528,26,,-0.16,0.491,0
113,Senate,29142,5,0,RI,100,D,0,1,"REED, John F. (Jack)",R000122,1949,,-0.362,-0.166,-26.93381,0.95238,552,12,,-0.489,-0.451,1
113,Senate,15054,65,0,NV,100,D,0,1,"REID, Harry",R000146,1939,2021,-0.276,0.258,-96.68299,0.837,545,31,,-0.289,0.489,0
113,Senate,40902,63,0,ID,200,R,0,1,"RISCH, James",R000584,1943,,0.55,0.389,-80.4843,0.86153,540,33,,0.772,0.578,0
113,Senate,14852,32,0,KS,200,R,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-157.40219,0.73666,515,69,,0.626,0.341,0
113,Senate,14922,56,0,WV,100,D,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-21.95291,0.956,487,9,,-0.336,0.02,0
113,Senate,41102,43,0,FL,200,R,0,1,"RUBIO, Marco",R000595,1971,,0.616,-0.184,-150.2163,0.75076,524,62,,0.663,-0.681,0
113,Senate,29147,6,0,VT,328,I,0,1,"SANDERS, Bernard",S000033,1941,,-0.543,-0.421,-92.40572,0.83428,510,26,,-0.944,0.329,0
113,Senate,41112,82,0,HI,100,D,0,5,"SCHATZ, Brian Emanuel",S001194,1972,,-0.447,-0.116,-9.62772,0.98126,509,3,,-0.478,-0.025,0
113,Senate,14858,13,0,NY,100,D,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.419,-16.87362,0.96984,551,3,,-0.447,-0.258,0
113,Senate,21173,48,0,SC,200,R,0,5,"SCOTT, Tim",S001184,1965,,0.631,0.012,-82.68699,0.85753,538,32,,0.681,0.009,0
113,Senate,49700,41,0,AL,200,R,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-101.80298,0.82789,539,45,,0.619,0.082,1
113,Senate,40906,4,0,NH,100,D,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.228,-0.139,-44.80058,0.92136,547,16,,-0.26,-0.507,1
113,Senate,94659,41,0,AL,200,R,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-107.52013,0.82096,545,53,,0.515,0.602,0
113,Senate,29732,23,0,MI,100,D,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-15.24735,0.97226,542,6,,-0.419,0.093,0
113,Senate,40702,64,0,MT,100,D,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.153,-89.96552,0.84809,546,29,,-0.171,-0.051,0
113,Senate,29754,37,0,SD,200,R,0,1,"THUNE, John",T000250,1961,,0.433,0.225,-81.61111,0.86187,549,32,,0.467,0.183,0
113,Senate,29935,14,0,PA,200,R,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-122.77529,0.7946,534,55,,0.525,-0.387,0
113,Senate,29906,62,0,CO,100,D,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-35.83642,0.933,519,11,,-0.248,-0.069,1
113,Senate,29924,66,0,NM,100,D,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-21.3531,0.96192,550,11,,-0.398,0.155,0
113,Senate,29918,45,0,LA,200,R,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-110.77719,0.803,506,58,,0.467,0.38,1
113,Senate,41309,64,0,MT,100,D,2,5,"WALSH, John E.",W000818,1960,,-0.255,0.462,-22.15141,0.922,273,8,,-0.248,0.418,0
113,Senate,40909,40,0,VA,100,D,0,1,"WARNER, Mark",W000805,1954,,-0.206,-0.041,-43.64894,0.92235,540,16,,-0.209,0.051,0
113,Senate,41301,3,0,MA,100,D,0,1,"WARREN, Elizabeth",W000817,1949,,-0.742,-0.364,-28.97747,0.94831,546,17,,-0.718,-0.066,0
113,Senate,40704,5,0,RI,100,D,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.353,-0.112,-28.73645,0.94873,546,12,,-0.419,-0.456,0
113,Senate,29534,46,0,MS,200,R,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.341,-99.39386,0.83301,544,48,,0.349,0.237,1
114,Senate,14871,72,0,OR,100,D,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.332,-0.486,-40.26522,0.92965,552,20,,-0.375,-0.729,0
114,Senate,40304,54,0,TN,200,R,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-104.98874,0.77505,412,40,,0.307,-0.185,0
114,Senate,41106,4,0,NH,200,R,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-126.06028,0.739,416,57,,0.276,-0.512,1
114,Senate,29940,25,0,WI,100,D,0,1,"BALDWIN, Tammy",B001230,1962,,-0.488,-0.13,-46.93265,0.89427,420,25,,-0.461,-0.032,0
114,Senate,40707,68,0,WY,200,R,0,1,"BARRASSO, John A.",B001261,1952,,0.538,0.198,-75.14384,0.83582,419,28,,0.477,0.198,0
114,Senate,40910,62,0,CO,100,D,0,1,"BENNET, Michael F.",B001267,1964,,-0.235,-0.185,-79.43496,0.82768,420,37,,-0.175,-0.137,0
114,Senate,41101,1,0,CT,100,D,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.433,-0.164,-48.39106,0.89068,418,17,,-0.337,-0.162,1
114,Senate,29735,34,0,MO,200,R,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-90.81419,0.80045,408,33,,0.364,0.701,0
114,Senate,41308,12,0,NJ,100,D,0,1,"BOOKER, Cory Anthony",B001288,1969,,-0.557,-0.248,-39.6281,0.90914,416,17,,-0.516,-0.43,0
114,Senate,20101,42,0,AR,200,R,0,1,"BOOZMAN, John",B001236,1950,,0.427,0.338,-64.67131,0.85666,418,25,,0.469,0.309,0
114,Senate,15011,71,0,CA,100,D,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-46.4471,0.881,368,22,,-0.485,-0.466,0
114,Senate,29389,24,0,OH,100,D,0,1,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-41.42381,0.90368,409,21,,-0.589,-0.07,0
114,Senate,29548,47,0,NC,200,R,0,1,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-90.60716,0.8047,417,40,,0.381,0.067,0
114,Senate,39310,73,0,WA,100,D,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.306,-0.405,-45.80171,0.89668,420,23,,-0.287,-0.61,0
114,Senate,20146,56,0,WV,200,R,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.282,0.144,-81.77356,0.82232,418,34,,0.308,0.126,0
114,Senate,15408,52,0,MD,100,D,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-47.83187,0.89236,420,17,,-0.366,-0.43,0
114,Senate,15015,11,0,DE,100,D,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.225,-90.64403,0.80122,409,38,,-0.187,-0.192,0
114,Senate,40703,14,0,PA,100,D,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.166,-81.90168,0.8209,415,31,,-0.295,0.3,0
114,Senate,20919,45,0,LA,200,R,0,1,"CASSIDY, Bill",C001075,1957,,0.463,-0.046,-79.39961,0.82624,416,32,,0.434,0.125,0
114,Senate,14806,22,0,IN,200,R,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-111.40278,0.763,411,44,,0.537,-0.275,0
114,Senate,14009,46,0,MS,200,R,0,1,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-73.8516,0.83734,416,24,,0.329,0.102,0
114,Senate,49703,2,0,ME,200,R,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.121,-0.505,-147.37955,0.70405,420,81,,0.157,-0.374,0
114,Senate,40916,11,0,DE,100,D,0,1,"COONS, Christopher A.",C001088,1963,,-0.236,-0.225,-48.3124,0.88703,403,21,,-0.293,-0.442,0
114,Senate,40705,54,0,TN,200,R,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-121.13923,0.74419,410,50,,0.513,-0.483,0
114,Senate,40305,49,0,TX,200,R,0,1,"CORNYN, John",C001056,1952,,0.47,-0.064,-67.69275,0.84882,413,29,,0.463,-0.073,0
114,Senate,21301,42,0,AR,200,R,0,1,"COTTON, Tom",C001095,1977,,0.581,0.187,-64.81533,0.85378,410,30,,0.611,0.091,1
114,Senate,29345,63,0,ID,200,R,0,1,"CRAPO, Michael Dean",C000880,1951,,0.504,0.293,-77.7781,0.82797,412,37,,0.57,0.715,0
114,Senate,41304,49,0,TX,200,R,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.781,-0.184,-113.80085,0.68774,304,51,,0.876,-0.483,1
114,Senate,21338,64,0,MT,200,R,0,1,"DAINES, Steve",D000618,1962,,0.591,-0.034,-100.67923,0.78685,420,44,,0.567,0.016,0
114,Senate,20717,22,0,IN,100,D,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-114.03275,0.76024,416,46,,-0.11,0.41,1
114,Senate,15021,21,0,IL,100,D,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.347,-0.306,-39.4692,0.90843,411,17,,-0.416,-0.306,0
114,Senate,49706,68,0,WY,200,R,0,1,"ENZI, Michael B.",E000285,1944,2021,0.545,0.199,-88.72235,0.80239,403,36,,0.5,0.117,0
114,Senate,41502,31,0,IA,200,R,0,1,"ERNST, Joni",E000295,1970,,0.538,-0.035,-64.69077,0.85725,420,25,,0.505,0.042,1
114,Senate,49300,71,0,CA,100,D,0,1,"FEINSTEIN, Dianne",F000062,1933,2023,-0.268,-0.184,-55.70115,0.87209,407,30,,-0.244,-0.171,0
114,Senate,41302,35,0,NE,200,R,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.462,0.328,-64.84765,0.85693,420,24,,0.489,0.265,1
114,Senate,20100,61,0,AZ,200,R,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-151.07924,0.6899,407,70,,0.686,-0.728,0
114,Senate,40904,33,0,MN,100,D,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-43.07774,0.89957,407,22,,-0.497,-0.036,0
114,Senate,21112,62,0,CO,200,R,0,1,"GARDNER, Cory",G000562,1974,,0.444,-0.029,-108.92169,0.76867,414,46,,0.405,-0.059,0
114,Senate,20735,13,0,NY,100,D,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.454,-0.332,-47.13319,0.89361,419,19,,-0.544,-0.291,1
114,Senate,29566,48,0,SC,200,R,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.366,-0.277,-76.52079,0.7879,321,38,,0.321,-0.208,1
114,Senate,14226,31,0,IA,200,R,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-104.15,0.78038,420,46,,0.461,0.058,0
114,Senate,14503,67,0,UT,200,R,0,1,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-77.95758,0.82911,416,28,,0.381,-0.041,0
114,Senate,20930,66,0,NM,100,D,0,1,"HEINRICH, Martin",H001046,1971,,-0.334,-0.008,-48.08472,0.89133,418,20,,-0.321,-0.087,1
114,Senate,41303,36,0,ND,100,D,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-109.15039,0.77066,419,42,,-0.119,0.448,0
114,Senate,20730,65,0,NV,200,R,0,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-176.93934,0.64812,408,83,,0.546,-0.731,0
114,Senate,20713,82,0,HI,100,D,0,1,"HIRONO, Mazie",H001042,1947,,-0.515,-0.1,-36.98005,0.91552,419,11,,-0.453,-0.308,1
114,Senate,41107,36,0,ND,200,R,0,1,"HOEVEN, John",H001061,1957,,0.399,0.452,-69.2099,0.84707,417,28,,0.375,0.297,0
114,Senate,15424,53,0,OK,200,R,0,1,"INHOFE, James Mountain",I000024,1934,2024,0.552,0.045,-61.49507,0.86072,410,26,,0.521,0.253,1
114,Senate,29909,44,0,GA,200,R,0,1,"ISAKSON, Johnny",I000055,1944,2021,0.402,-0.011,-75.40421,0.83494,418,27,,0.416,0.071,0
114,Senate,41111,25,0,WI,200,R,0,1,"JOHNSON, Ron",J000293,1955,,0.64,-0.138,-100.87042,0.78237,411,38,,0.487,-0.256,0
114,Senate,41305,40,0,VA,100,D,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.242,-0.096,-70.99863,0.841,410,36,,-0.208,-0.214,1
114,Senate,41300,2,0,ME,328,I,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.169,-0.201,-99.72006,0.78549,413,53,,-0.164,-0.221,1
114,Senate,20115,21,0,IL,200,R,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-139.86855,0.706,402,65,,0.268,-0.606,0
114,Senate,40700,33,0,MN,100,D,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.278,-0.337,-59.8978,0.8653,414,27,,-0.258,-0.026,0
114,Senate,21166,53,0,OK,200,R,0,1,"LANKFORD, James",L000575,1968,,0.591,0.148,-107.23287,0.7742,419,48,,0.624,-0.036,0
114,Senate,14307,6,0,VT,100,D,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-47.83648,0.89088,414,23,,-0.525,-0.142,0
114,Senate,41110,67,0,UT,200,R,0,1,"LEE, Mike",L000577,1971,,0.891,-0.454,-147.00093,0.68464,388,72,,0.919,-0.395,1
114,Senate,40915,56,0,WV,100,D,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.4,-165.31487,0.67013,413,68,,-0.085,0.634,1
114,Senate,14435,3,0,MA,100,D,0,1,"MARKEY, Edward John",M000133,1946,,-0.516,-0.469,-49.61099,0.88707,414,23,,-0.635,-0.544,0
114,Senate,15039,61,0,AZ,200,R,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-118.10444,0.74972,410,59,,0.464,-0.312,1
114,Senate,40701,34,0,MO,100,D,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-93.99411,0.79242,404,35,,-0.127,-0.113,1
114,Senate,14921,51,0,KY,200,R,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-156.29702,0.68926,420,62,,0.355,0.001,0
114,Senate,29373,12,0,NJ,100,D,0,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-73.55375,0.83758,415,30,,-0.36,-0.346,0
114,Senate,40908,72,0,OR,100,D,0,1,"MERKLEY, Jeff",M001176,1956,,-0.453,-0.736,-44.08343,0.89945,416,20,,-0.607,-0.729,0
114,Senate,14440,52,0,MD,100,D,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-40.75285,0.903,399,20,,-0.427,0.135,0
114,Senate,29722,32,0,KS,200,R,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.219,-107.39334,0.76907,409,53,,0.452,0.548,0
114,Senate,40300,81,0,AK,200,R,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.206,-0.304,-136.21683,0.71905,413,66,,0.299,-0.253,0
114,Senate,20707,1,0,CT,100,D,0,1,"MURPHY, Christopher",M001169,1973,,-0.282,-0.238,-48.44588,0.89056,418,15,,-0.376,-0.15,0
114,Senate,49308,73,0,WA,100,D,0,1,"MURRAY, Patty",M001111,1950,,-0.354,-0.315,-47.76853,0.89102,414,27,,-0.295,-0.552,0
114,Senate,14651,43,0,FL,100,D,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-95.8616,0.78403,394,40,,-0.299,0.102,1
114,Senate,41104,51,0,KY,200,R,0,1,"PAUL, Rand",P000603,1963,,0.891,-0.454,-221.43422,0.57568,401,97,,0.83,-0.558,0
114,Senate,41501,44,0,GA,200,R,0,1,"PERDUE, David Alfred, Jr.",P000612,1949,,0.562,-0.075,-103.02843,0.78016,415,46,,0.68,-0.379,0
114,Senate,20923,23,0,MI,100,D,0,1,"PETERS, Gary C.",P000595,1958,,-0.248,-0.186,-47.49333,0.89186,415,17,,-0.319,-0.088,0
114,Senate,29386,24,0,OH,200,R,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-137.56058,0.71844,416,64,,0.325,-0.163,0
114,Senate,29142,5,0,RI,100,D,0,1,"REED, John F. (Jack)",R000122,1949,,-0.362,-0.166,-40.22153,0.90868,420,15,,-0.437,-0.129,1
114,Senate,15054,65,0,NV,100,D,0,1,"REID, Harry",R000146,1939,2021,-0.276,0.258,-68.81173,0.828,364,35,,-0.502,-0.121,0
114,Senate,40902,63,0,ID,200,R,0,1,"RISCH, James",R000584,1943,,0.55,0.389,-68.11712,0.84996,419,31,,0.589,0.709,0
114,Senate,14852,32,0,KS,200,R,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-69.93766,0.84457,414,30,,0.434,0.253,0
114,Senate,41505,37,0,SD,200,R,0,1,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.352,0.079,-67.41303,0.8504,416,19,,0.386,0.004,1
114,Senate,41102,43,0,FL,200,R,0,1,"RUBIO, Marco",R000595,1971,,0.616,-0.184,-83.58058,0.75543,298,32,,0.617,-0.209,0
114,Senate,29147,6,0,VT,328,I,0,1,"SANDERS, Bernard",S000033,1941,,-0.543,-0.421,-66.28455,0.81024,315,27,,-0.861,-0.508,0
114,Senate,41503,35,0,NE,200,R,0,1,"SASSE, Benjamin Eric",S001197,1972,,0.669,-0.25,-111.35952,0.76612,418,57,,0.827,-0.38,0
114,Senate,41112,82,0,HI,100,D,0,1,"SCHATZ, Brian Emanuel",S001194,1972,,-0.447,-0.116,-43.51346,0.90091,417,18,,-0.424,-0.098,0
114,Senate,14858,13,0,NY,100,D,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.419,-43.63186,0.90111,419,15,,-0.369,-0.489,0
114,Senate,21173,48,0,SC,200,R,0,1,"SCOTT, Tim",S001184,1965,,0.631,0.012,-76.04083,0.83109,411,35,,0.634,0.028,0
114,Senate,49700,41,0,AL,200,R,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-109.63029,0.76537,410,46,,0.635,0.2,1
114,Senate,40906,4,0,NH,100,D,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.228,-0.139,-50.71315,0.88626,420,17,,-0.266,-0.254,1
114,Senate,94659,41,0,AL,200,R,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-97.95531,0.78422,403,43,,0.587,0.561,0
114,Senate,29732,23,0,MI,100,D,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-47.58959,0.89166,415,22,,-0.309,-0.098,0
114,Senate,41500,81,0,AK,200,R,0,1,"SULLIVAN, Daniel Scott",S001198,1964,,0.482,0.139,-101.5753,0.7815,412,38,,0.46,0.144,1
114,Senate,40702,64,0,MT,100,D,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.153,-105.36276,0.77813,420,42,,-0.197,0.067,0
114,Senate,29754,37,0,SD,200,R,0,1,"THUNE, John",T000250,1961,,0.433,0.225,-71.87622,0.84236,419,29,,0.429,0.079,0
114,Senate,41504,47,0,NC,200,R,0,1,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.388,-0.104,-81.45967,0.82293,418,32,,0.443,-0.064,1
114,Senate,29935,14,0,PA,200,R,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-81.43535,0.8158,400,36,,0.596,-0.311,0
114,Senate,29924,66,0,NM,100,D,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-48.39639,0.89067,418,22,,-0.395,-0.099,0
114,Senate,29918,45,0,LA,200,R,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-65.55047,0.838,370,32,,0.479,0.494,0
114,Senate,40909,40,0,VA,100,D,0,1,"WARNER, Mark",W000805,1954,,-0.206,-0.041,-75.87629,0.82154,386,40,,-0.17,-0.125,0
114,Senate,41301,3,0,MA,100,D,0,1,"WARREN, Elizabeth",W000817,1949,,-0.742,-0.364,-38.52388,0.91236,420,13,,-0.702,-0.461,0
114,Senate,40704,5,0,RI,100,D,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.353,-0.112,-46.42114,0.89513,419,22,,-0.42,0.023,0
114,Senate,29534,46,0,MS,200,R,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.341,-61.4823,0.8623,415,20,,0.406,0.184,1
