congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
106,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,2024.0,-0.256,0.255,-212.29733,0.774,827,90,,-0.279,0.278
106,House,29565,48,1,SC,200,0,1,"SANFORD, Mark",S000051,1960,,0.686,-0.728,-409.55304,0.61974,856,170,,0.935,-0.353
106,House,29566,48,3,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.367,-0.266,-225.36424,0.76147,827,103,,0.49,0.023
106,House,29936,48,4,SC,200,0,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-134.90572,0.852,841,54,,0.653,-0.052
106,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.466,0.248,-208.34355,0.78284,851,87,,-0.5,0.273
106,House,29754,37,1,SD,200,0,1,"THUNE, John",T000250,1961,,0.431,0.231,-198.54975,0.79658,873,83,,0.33,0.138
106,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-263.57853,0.73,839,113,,-0.181,0.385
106,House,15450,54,5,TN,100,0,1,"CLEMENT, Robert Nelson",C000503,1943,,-0.216,0.327,-224.70496,0.769,854,77,,-0.212,0.396
106,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-379.73305,0.64304,860,158,,0.603,-0.096
106,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-290.74245,0.712,856,135,,-0.179,0.532
106,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-231.43605,0.764,859,114,,0.475,-0.026
106,House,29568,54,4,TN,200,0,1,"HILLEARY, Van",H000615,1959,,0.543,0.449,-223.19738,0.766,836,100,,0.558,0.308
106,House,29569,54,7,TN,200,0,1,"BRYANT, Ed",B000996,1948,,0.442,0.25,-140.2119,0.851,867,57,,0.43,0.144
106,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-151.13713,0.836,843,59,,0.369,0.344
106,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-235.27671,0.756,840,104,,-0.391,0.268
106,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,-184.60665,0.796,808,72,,0.605,-0.07
106,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-494.42665,0.556,842,211,,0.935,-0.354
106,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-189.60036,0.796,832,71,,-0.316,0.204
106,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,2023.0,0.019,1.0,-365.23599,0.657,868,160,,-0.103,0.995
106,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,2019.0,0.096,0.995,-374.00008,0.651,870,157,,0.081,0.927
106,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-215.64106,0.777,854,76,,-0.239,0.582
106,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-194.11098,0.77994,781,78,,0.579,0.234
106,House,15093,49,19,TX,200,0,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,-138.31184,0.85,851,56,,0.469,0.287
106,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-136.3329,0.851,842,53,,0.592,0.059
106,House,15125,49,26,TX,200,0,1,"ARMEY, Richard Keith",A000217,1940,,0.635,-0.089,-145.02825,0.845,860,52,,0.538,0.006
106,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-120.90625,0.86784,853,29,,0.406,0.178
106,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-155.53126,0.83134,842,66,,0.662,0.101
106,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-272.78138,0.726,852,132,,-0.293,0.295
106,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.333,-279.53579,0.72493,869,124,,-0.423,-0.555
106,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-151.37573,0.83963,866,59,,0.471,0.335
106,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,2024.0,-0.459,0.121,-176.43344,0.80513,814,76,,-0.445,0.039
106,House,29574,49,25,TX,100,0,1,"BENTSEN, Kenneth E., Jr.",B000400,1959,,-0.292,0.116,-210.40807,0.782,856,81,,-0.302,0.107
106,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-241.65967,0.754,856,109,,-0.225,0.497
106,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-228.96539,0.764,852,97,,-0.191,0.539
106,House,29759,49,5,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.584,0.173,-153.54706,0.83701,863,54,,0.575,0.052
106,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-159.35131,0.82813,845,68,,0.481,0.072
106,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-235.85651,0.763,870,97,,-0.298,0.352
106,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-161.15641,0.82294,827,60,,0.347,-0.019
106,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-147.5323,0.831,799,38,,-0.329,0.062
106,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-180.90129,0.801,814,62,,-0.301,0.21
106,House,29771,49,28,TX,100,0,1,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-173.06955,0.816,849,49,,-0.356,0.095
106,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-184.14047,0.809,868,61,,-0.376,-0.002
106,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-199.24953,0.792,855,83,,0.39,0.158
106,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-300.58398,0.69526,827,125,,-0.307,0.42
106,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1934,2023.0,-0.485,0.198,-184.74518,0.80362,845,83,,-0.472,0.103
106,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,2018.0,0.496,0.143,-168.31968,0.817,832,71,,0.386,0.287
106,House,29765,67,2,UT,200,0,1,"COOK, Merrill",C000722,1946,2026.0,0.364,-0.059,-185.58431,0.774,726,85,,0.394,-0.01
106,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,2024.0,0.596,0.017,-146.85028,0.841,849,53,,0.607,0.046
106,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.545,-0.427,-179.73932,0.8094,850,71,,-0.532,-0.552
106,House,14802,40,7,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,2023.0,0.382,-0.13,-163.19284,0.823,839,61,,0.369,0.103
106,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-201.41309,0.792,866,74,,0.235,-0.048
106,House,15003,40,1,VA,200,0,1,"BATEMAN, Herbert Harvell",B000229,1928,2000.0,0.242,0.191,-192.7989,0.775,755,68,,0.306,-0.028
106,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-287.42793,0.703,814,136,,-0.221,0.159
106,House,15060,40,4,VA,100,0,1,"SISISKY, Norman",S000453,1927,2001.0,-0.122,0.453,-291.94008,0.713,862,133,,-0.14,0.378
106,House,15437,40,2,VA,100,0,1,"PICKETT, Owen Bradford",P000326,1930,2010.0,-0.149,0.555,-422.76963,0.604,839,195,,-0.199,0.653
106,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-297.57434,0.701,838,133,,-0.254,-0.179
106,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-192.51401,0.798,852,81,,0.279,-0.41
106,House,29767,40,5,VA,100,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.118,0.993,-198.00414,0.645,452,88,,0.211,0.977
106,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,-0.003,-243.98342,0.75174,855,91,,-0.452,0.017
106,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-153.30777,0.83461,848,54,,0.502,0.176
106,House,99767,40,5,VA,328,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.583,0.541,-87.54051,0.81,416,34,,0.51,0.381
106,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-192.39912,0.795,840,69,,-0.319,-0.049
106,House,15613,73,7,WA,100,0,1,"MCDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-167.10203,0.797,736,82,,-0.736,-0.08
106,House,29578,73,2,WA,200,0,1,"METCALF, Jack",M000669,1927,2007.0,0.384,-0.169,-261.19792,0.73,829,116,,0.464,-0.203
106,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-119.16722,0.87,859,43,,0.461,0.253
106,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,2024.0,0.357,0.08,-170.22626,0.818,845,70,,0.374,0.078
106,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.291,-0.165,-317.18295,0.67033,793,129,,-0.212,-0.139
106,House,29937,73,1,WA,100,0,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-286.64654,0.72,873,135,,-0.294,-0.275
106,House,29938,73,3,WA,100,0,1,"BAIRD, Brian",B001229,1956,,-0.342,0.257,-285.46747,0.718,863,131,,-0.41,0.27
106,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007.0,0.384,-0.261,-173.04292,0.813,835,76,,0.384,-0.274
106,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-332.58176,0.679,859,138,,-0.301,0.539
106,House,15077,56,2,WV,100,0,1,"WISE, Robert Ellsworth, Jr.",W000654,1948,,-0.32,0.253,-244.34648,0.718,738,112,,-0.238,0.341
106,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-330.05164,0.661,798,135,,-0.197,0.495
106,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-322.37663,0.685,852,129,,-0.478,0.069
106,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-298.31077,0.70831,865,126,,0.818,-0.482
106,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-310.0551,0.7,870,144,,0.518,-0.442
106,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,2017.0,-0.322,-0.093,-263.47143,0.736,860,117,,-0.327,-0.093
106,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.26,-0.08,-327.38185,0.6843,863,141,,-0.286,-0.252
106,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-229.70399,0.76772,869,98,,0.527,-0.287
106,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.486,-0.122,-188.68025,0.79967,844,93,,-0.526,-0.414
106,House,29941,25,8,WI,200,0,1,"GREEN, Mark",G000545,1960,,0.456,-0.294,-226.45812,0.769,864,102,,0.452,-0.22
106,House,39315,25,5,WI,100,0,1,"BARRETT, Thomas M.",B000177,1953,,-0.38,-0.507,-241.57378,0.757,868,113,,-0.451,-0.519
106,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-157.35533,0.829,838,60,,0.509,0.318
106,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard (Jeff), III",S001141,1946,,0.549,0.13,-93.31929,0.83994,535,50,,0.497,0.146
106,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-102.12456,0.82623,535,41,,0.415,0.578
106,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010.0,0.219,-0.5,-126.02232,0.79,536,44,,0.253,-0.165
106,Senate,14907,81,0,AK,200,0,1,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-77.92792,0.861,520,24,,0.416,0.029
106,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018.0,0.381,-0.626,-147.1955,0.68159,384,66,,0.347,-0.938
106,Senate,15429,61,0,AZ,200,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,-87.09158,0.85029,537,40,,0.507,-0.659
106,Senate,29305,42,0,AR,100,0,1,"LINCOLN, Blanche Lambert",L000035,1960,,-0.166,0.178,-137.64093,0.774,537,64,,-0.185,0.231
106,Senate,29306,42,0,AR,200,0,1,"HUTCHINSON, Timothy",H001015,1949,,0.419,0.072,-102.66917,0.821,521,53,,0.458,-0.13
106,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-76.37585,0.862,514,36,,-0.51,-0.428
106,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,2023.0,-0.268,-0.184,-101.05965,0.82056,511,42,,-0.233,-0.141
106,Senate,29108,62,0,CO,200,0,1,"ALLARD, A. Wayne",A000109,1943,,0.572,-0.121,-73.86944,0.871,536,30,,0.594,-0.108
106,Senate,95407,62,0,CO,200,0,1,"CAMPBELL, Ben Nighthorse",C000077,1933,2025.0,0.23,0.132,-154.74792,0.748,533,64,,0.327,0.421
106,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-96.21898,0.83,515,43,,-0.298,-0.36
106,Senate,15704,1,0,CT,100,0,1,"LIEBERMAN, Joseph I.",L000304,1942,2024.0,-0.205,-0.312,-119.10115,0.784,490,54,,-0.22,-0.378
106,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003.0,0.272,-0.39,-161.94028,0.732,519,63,,0.208,-0.622
106,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette (Joe), Jr.",B000444,1942,,-0.314,-0.042,-131.28678,0.778,522,50,,-0.244,-0.116
106,Senate,15037,43,0,FL,200,0,1,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-91.73194,0.837,514,32,,0.41,-0.377
106,Senate,15503,43,0,FL,100,0,1,"GRAHAM, Daniel Robert (Bob)",G000352,1936,2024.0,-0.231,-0.012,-192.59128,0.698,536,73,,-0.254,-0.461
106,Senate,49301,44,0,GA,200,1,1,"COVERDELL, Paul",C000813,1939,2000.0,0.407,-0.003,-51.29211,0.896,465,19,,0.441,0.118
106,Senate,49701,44,0,GA,100,0,1,"CLELAND, Joseph Maxwell (Max)",C001034,1942,2021.0,-0.22,0.302,-127.48029,0.79,540,57,,-0.247,0.147
106,Senate,49904,44,0,GA,100,2,2,"MILLER, Zell Bryan",M001141,1932,2018.0,0.146,0.105,-11.02789,0.802,50,4,,0.028,0.347
106,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-92.86073,0.825,482,39,,-0.307,0.348
106,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,2018.0,-0.419,0.273,-62.21096,0.886,514,20,,-0.398,0.064
106,Senate,14809,63,0,ID,200,0,1,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-64.38454,0.887,539,25,,0.497,0.127
106,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.505,0.291,-67.52574,0.87866,522,20,,0.458,0.05
106,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.339,-0.313,-78.44355,0.86362,535,30,,-0.391,-0.254
106,Senate,49900,21,0,IL,200,0,1,"FITZGERALD, Peter G.",F000442,1960,,0.28,-0.825,-170.27879,0.719,517,76,,0.285,-0.876
106,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,2019.0,0.304,-0.466,-125.12452,0.791,533,51,,0.242,-0.438
106,Senate,49901,22,0,IN,100,0,1,"BAYH, Evan",B001233,1955,,-0.158,-0.142,-140.22343,0.771,540,53,,-0.235,0.006
106,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.362,-0.034,-113.72209,0.8101,540,45,,0.335,0.052
106,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-81.89746,0.858,535,35,,-0.459,-0.289
106,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-77.90963,0.86518,538,29,,0.376,0.006
106,Senate,29523,32,0,KS,200,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-86.14884,0.851,535,30,,0.449,-0.365
106,Senate,14921,51,0,KY,200,0,1,"MCCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.017,-73.12407,0.87291,538,26,,0.399,0.119
106,Senate,15406,51,0,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,2017.0,0.521,-0.049,-92.66918,0.838,524,43,,0.609,0.357
106,Senate,13056,45,0,LA,100,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-133.5418,0.778,531,53,,-0.149,0.855
106,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-127.80681,0.786,530,59,,-0.209,0.441
106,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-213.93123,0.673,540,100,,0.099,-0.707
106,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.124,-0.506,-205.13268,0.68395,540,92,,0.135,-0.741
106,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,2020.0,-0.435,-0.221,-77.67003,0.866,540,39,,-0.418,-0.136
106,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-89.04768,0.846,533,42,,-0.43,0.0
106,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-61.90109,0.883,499,26,,-0.398,-0.275
106,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-73.07853,0.87,526,24,,-0.312,-0.255
106,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,2021.0,-0.395,-0.116,-64.83565,0.886,538,23,,-0.402,0.055
106,Senate,49500,23,0,MI,200,0,1,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-134.46229,0.78,540,62,,0.23,-0.188
106,Senate,29367,33,0,MN,200,0,1,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-98.4841,0.828,521,39,,0.466,-0.239
106,Senate,49101,33,0,MN,100,0,1,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-113.02135,0.81,535,47,,-0.654,-0.582
106,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-76.41844,0.86666,534,29,,0.359,0.151
106,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-75.09596,0.87,538,28,,0.424,0.067
106,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,2025.0,0.31,-0.169,-88.94701,0.846,530,34,,0.346,-0.107
106,Senate,49501,34,0,MO,200,0,1,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-108.52628,0.815,531,47,,0.411,-0.204
106,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-136.3576,0.776,538,61,,-0.225,0.003
106,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-105.43332,0.819,527,45,,0.371,0.187
106,Senate,15702,35,0,NE,100,0,1,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-142.81705,0.765,534,63,,-0.198,-0.056
106,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-120.16994,0.799,535,51,,0.366,-0.396
106,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,2021.0,-0.276,0.258,-114.6792,0.808,539,48,,-0.359,0.521
106,Senate,15700,65,0,NV,100,0,1,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-100.72205,0.829,537,46,,-0.282,0.063
106,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-111.418,0.806,517,55,,0.422,-0.672
106,Senate,15116,4,0,NH,200,0,1,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-147.60128,0.761,540,70,,0.87,0.084
106,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-78.81456,0.861,526,30,,-0.435,-0.449
106,Senate,15071,12,0,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-171.07528,0.721,522,75,,-0.214,-0.261
106,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,2017.0,0.257,-0.247,-68.51469,0.877,523,18,,0.292,-0.022
106,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis (Jeff), Jr.",B000468,1943,,-0.266,0.045,-119.86892,0.8,536,56,,-0.22,0.104
106,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-123.8859,0.775,487,51,,-0.255,-0.299
106,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.411,-78.22314,0.86421,536,27,,-0.318,-0.345
106,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-84.90603,0.848,516,45,,0.701,0.713
106,Senate,49902,47,0,NC,100,0,1,"EDWARDS, John",E000286,1953,,-0.291,0.127,-110.12086,0.815,537,49,,-0.297,0.204
106,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-131.10683,0.783,536,67,,-0.329,0.47
106,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-134.15214,0.779,538,59,,-0.279,0.577
106,Senate,15020,24,0,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-148.82381,0.759,539,79,,0.237,-0.381
106,Senate,49903,24,0,OH,200,0,1,"VOINOVICH, George Victor",V000126,1936,2016.0,0.239,-0.803,-235.25587,0.64,528,103,,0.294,-0.956
106,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-108.71393,0.817,538,43,,0.552,-0.481
106,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,2024.0,0.552,0.045,-84.43327,0.84986,519,44,,0.685,0.306
106,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.335,-0.486,-92.08419,0.84295,539,39,,-0.296,-0.366
106,Senate,49705,72,0,OR,200,0,1,"SMITH, Gordon Harold",S001142,1952,,0.192,-0.21,-119.29595,0.799,533,47,,0.224,-0.347
106,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-270.98763,0.6,531,138,,0.061,-0.566
106,Senate,29141,14,0,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-103.62927,0.824,534,52,,0.319,-0.273
106,Senate,14500,5,0,RI,200,1,1,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-82.33841,0.727,258,38,,0.075,-0.861
106,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.36,-0.154,-81.93913,0.85873,538,37,,-0.444,-0.245
106,Senate,49905,5,0,RI,200,2,2,"CHAFEE, Lincoln Davenport",C001040,1953,,0.003,-1.0,-77.20252,0.734,250,29,,-0.048,-0.932
106,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-93.36008,0.841,539,41,,0.394,0.189
106,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick (Fritz)",H000725,1922,2019.0,-0.293,0.925,-144.45009,0.761,529,76,,-0.375,0.927
106,Senate,14617,37,0,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-78.43269,0.862,528,36,,-0.336,0.297
106,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,2024.0,-0.25,0.143,-119.73498,0.8,537,47,,-0.273,0.214
106,Senate,49502,54,0,TN,200,0,1,"FRIST, William H.",F000439,1952,,0.366,-0.222,-72.6181,0.873,533,26,,0.35,-0.171
106,Senate,49503,54,0,TN,200,0,1,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-126.8552,0.79,539,61,,0.412,-0.586
106,Senate,14628,49,0,TX,200,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-85.17504,0.854,538,34,,0.614,-0.203
106,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-116.55328,0.803,532,45,,0.338,0.032
106,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-82.20915,0.85582,528,38,,0.295,0.091
106,Senate,49307,67,0,UT,200,0,1,"BENNETT, Robert Foster (Bob)",B000382,1933,2016.0,0.331,-0.11,-75.41218,0.868,534,28,,0.299,0.015
106,Senate,14240,6,0,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-194.07709,0.691,526,96,,0.057,-0.848
106,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-116.14363,0.80154,525,53,,-0.348,-0.19
106,Senate,14712,40,0,VA,200,0,1,"WARNER, John William",W000154,1927,2021.0,0.262,-0.131,-118.93051,0.801,535,50,,0.247,-0.22
