congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
103,Senate,15502,36,0.0,ND,100,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-213.77857,0.716,641,91,,-0.331,0.876
103,Senate,14073,24,0.0,OH,100,0,0,"METZENBAUM, Howard Morton",M000678,1917,2008.0,-0.492,-0.266,-134.83086,0.805,621,57,,-0.524,-0.576
103,Senate,14304,24,0.0,OH,100,0,0,"GLENN, John Herschel, Jr.",G000236,1921,2016.0,-0.262,-0.067,-158.31994,0.781,639,74,,-0.297,-0.062
103,Senate,14700,53,0.0,OK,100,0,0,"BOREN, David Lyle",B000639,1941,2025.0,-0.142,0.771,-256.8072,0.658,614,121,,-0.196,0.421
103,Senate,14908,53,0.0,OK,200,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-139.33962,0.804,637,61,,0.508,-0.161
103,Senate,15424,53,0.0,OK,200,0,0,"INHOFE, James Mountain",I000024,1934,2024.0,0.552,0.045,-1.68586,0.43045,2,1,,0.452,0.892
103,Senate,11203,72,0.0,OR,200,0,0,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-341.13958,0.579,624,172,,0.037,-0.933
103,Senate,12107,72,0.0,OR,200,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-238.92356,0.683,627,113,,0.15,-0.811
103,Senate,14910,14,0.0,PA,200,0,0,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-227.42666,0.678,585,106,,0.1,-0.75
103,Senate,49104,14,0.0,PA,100,0,0,"WOFFORD, Harris",W000665,1926,2019.0,-0.334,0.003,-141.83185,0.801,638,63,,-0.307,0.003
103,Senate,10818,5,0.0,RI,100,0,0,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-121.01932,0.828,640,48,,-0.397,-0.319
103,Senate,14500,5,0.0,RI,200,0,0,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-213.6249,0.711,627,96,,0.066,-0.965
103,Senate,9369,48,0.0,SC,200,0,0,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-125.20766,0.821,635,61,,0.347,0.248
103,Senate,11204,48,0.0,SC,100,0,0,"HOLLINGS, Ernest Frederick (Fritz)",H000725,1922,2019.0,-0.293,0.925,-211.25236,0.712,623,103,,-0.269,0.963
103,Senate,14268,37,0.0,SD,200,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-233.30224,0.692,634,112,,0.391,-0.294
103,Senate,14617,37,0.0,SD,100,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-125.11585,0.823,643,61,,-0.353,0.395
103,Senate,14509,54,0.0,TN,100,0,0,"SASSER, James Ralph",S000068,1936,2024.0,-0.355,0.562,-172.14472,0.764,639,80,,-0.334,0.875
103,Senate,49305,54,0.0,TN,100,0,0,"MATHEWS, Harlan",M000236,1927,2014.0,-0.324,0.805,-158.81569,0.78,640,77,,-0.328,0.836
103,Senate,14247,49,0.0,TX,100,0,0,"KRUEGER, Robert Charles",K000333,1935,2022.0,-0.117,0.4,-38.20491,0.685,101,19,,-0.102,0.553
103,Senate,14628,49,0.0,TX,200,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-115.77637,0.823,596,45,,0.475,0.101
103,Senate,49306,49,0.0,TX,200,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-129.04906,0.768,488,52,,0.34,-0.084
103,Senate,14503,67,0.0,UT,200,0,0,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-123.74868,0.82419,640,55,,0.364,-0.072
103,Senate,49307,67,0.0,UT,200,0,0,"BENNETT, Robert Foster (Bob)",B000382,1933,2016.0,0.331,-0.11,-127.51659,0.815,622,56,,0.344,-0.075
103,Senate,14240,6,0.0,VT,200,0,0,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-277.53114,0.646,635,139,,-0.045,-0.873
103,Senate,14307,6,0.0,VT,100,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-115.55727,0.8348,640,49,,-0.389,-0.156
103,Senate,14712,40,0.0,VA,200,0,0,"WARNER, John William",W000154,1927,2021.0,0.262,-0.131,-201.42959,0.727,633,101,,0.221,-0.188
103,Senate,15705,40,0.0,VA,100,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-188.93615,0.745,642,87,,-0.212,-0.11
103,Senate,14904,73,0.0,WA,200,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,2020.0,0.271,-0.652,-195.02601,0.739,644,92,,0.252,-0.551
103,Senate,49308,73,0.0,WA,100,0,0,"MURRAY, Patty",M001111,1950,,-0.357,-0.313,-101.64315,0.84651,610,39,,-0.39,-0.34
103,Senate,1366,56,0.0,WV,100,0,0,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-215.3984,0.717,647,96,,-0.319,0.948
103,Senate,14922,56,0.0,WV,100,0,0,"ROCKEFELLER, John Davison (Jay), IV",R000361,1937,,-0.326,0.177,-111.17947,0.837,625,42,,-0.358,0.21
103,Senate,15703,25,0.0,WI,100,0,0,"KOHL, Herbert H.",K000305,1935,2023.0,-0.256,-0.406,-294.09232,0.635,647,138,,-0.204,-0.564
103,Senate,49309,25,0.0,WI,100,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-218.17311,0.714,647,99,,-0.47,-0.883
103,Senate,14511,68,0.0,WY,200,0,0,"WALLOP, Malcolm",W000092,1933,2011.0,0.575,-0.388,-114.88092,0.824,595,56,,0.708,-0.032
103,Senate,14710,68,0.0,WY,200,0,0,"SIMPSON, Alan Kooi",S000429,1931,2025.0,0.322,-0.34,-151.1075,0.784,621,63,,0.298,-0.387
